District Address     Street       SideType   Address   OnStreet     CommonName          BotanicalName               Latitude        Longitude
243   5037   ASTOR AV   Front   5037   ASTOR AV       VACANT SITE       Vacant site                 34.00853425   -118.1636356
243   5043   ASTOR AV   Front   5043   ASTOR AV       BRISBANE BOX      Lophostemon confertus       34.00855207   -118.1634706
243   5044   ASTOR AV   Front   5044   ASTOR AV       VACANT SITE       Vacant site                 34.00843474   -118.1634634
243   5047   ASTOR AV   Front   5047   ASTOR AV       CHINESE ELM       Ulmus parvifolia            34.00857744   -118.1633438
243   5051   ASTOR AV   Front   5051   ASTOR AV       CRAPE MYRTLE      Lagerstroemia indica        34.00859241   -118.1631743
243   5057   ASTOR AV   Front   5057   ASTOR AV       CRAPE MYRTLE      Lagerstroemia indica        34.00861357   -118.1630195
243   5057   ASTOR AV   Front   5057   ASTOR AV       CRAPE MYRTLE      Lagerstroemia indica        34.00861994   -118.1629698
243   5107   ASTOR AV   Front   5107   ASTOR AV       ORNAMENTAL PEAR   Pyrus calleryana            34.00866462   -118.1627085
243   5107   ASTOR AV   Front   5107   ASTOR AV       ORNAMENTAL PEAR   Pyrus calleryana            34.00866186   -118.1626171
243   5107   ASTOR AV   Front   5107   ASTOR AV       ORNAMENTAL PEAR   Pyrus calleryana            34.00865037    -118.162512
243   5107   ASTOR AV   Front   5107   ASTOR AV       ORNAMENTAL PEAR   Pyrus calleryana            34.00869152   -118.1623039
243   5110   ASTOR AV   Front   5110   ASTOR AV       ORNAMENTAL PEAR   Pyrus calleryana            34.00851087   -118.1625878
243   5114   ASTOR AV   Front   5114   ASTOR AV       ORNAMENTAL PEAR   Pyrus calleryana            34.00853888   -118.1624006
243   5120   ASTOR AV   Side    5130   FARRAR ST /E   CHITALPA          Chitalpa tashkentensis      34.00856876   -118.1620194
243   5127   ASTOR AV   Front   5127   ASTOR AV       VACANT SITE       Vacant site                 34.00872946   -118.1620534
243   5131   ASTOR AV   Front   5131   ASTOR AV       VACANT SITE       Vacant site                 34.00875824    -118.161911
243   5139   ASTOR AV   Front   5139   ASTOR AV       STRAWBERRY TREE   Arbutus unedo               34.00882181   -118.1616401
243   5143   ASTOR AV         Front   5143   ASTOR AV         STRAWBERRY TREE   Arbutus unedo            34.00885062   -118.1615197
243   5147   ASTOR AV         Front   5147   ASTOR AV         STRAWBERRY TREE   Arbutus unedo            34.00888071   -118.1613854
243   5153   ASTOR AV         FRONT   5153   ASTOR AV         VACANT SITE       Vacant site              34.00888853    -118.161305
243   5155   ASTOR AV         Front   5155   ASTOR AV         STRAWBERRY TREE   Arbutus unedo            34.00892928   -118.1611407
243   5159   ASTOR AV         Front   5159   ASTOR AV         VACANT SITE       Vacant site              34.00895518   -118.1609851
243   5205   ASTOR AV         Front   5205   ASTOR AV         VACANT SITE       Vacant site              34.00898993   -118.1607828
243   5211   ASTOR AV         Front   5211   ASTOR AV         VACANT SITE       Vacant site              34.00901175   -118.1605934
243   5215   ASTOR AV         Front   5215   ASTOR AV         ORNAMENTAL PEAR   Pyrus calleryana         34.00901324   -118.1604446
245   1480   ATLANTIC BL /S   Front   1480   ATLANTIC BL /S   FERN PINE         Afrocarpus gracilior     34.01042273   -118.1583585
245   1480   ATLANTIC BL /S   Front   1480   ATLANTIC BL /S   FERN PINE         Afrocarpus gracilior     34.01029652   -118.1583146
245   1480   ATLANTIC BL /S   Front   1480   ATLANTIC BL /S   FERN PINE         Afrocarpus gracilior     34.01021614   -118.1582954
245   1480   ATLANTIC BL /S   Front   1480   ATLANTIC BL /S   FERN PINE         Afrocarpus gracilior     34.01010475   -118.1582695
245   1480   ATLANTIC BL /S   Front   1480   ATLANTIC BL /S   FERN PINE         Afrocarpus gracilior     34.00999251    -118.158226
245   1480   ATLANTIC BL /S   Front   1480   ATLANTIC BL /S   FERN PINE         Afrocarpus gracilior     34.00974818   -118.1581283
245   1480   ATLANTIC BL /S   Front   1480   ATLANTIC BL /S   FERN PINE         Afrocarpus gracilior     34.00964746   -118.1580776
245   1480   ATLANTIC BL /S   Front   1480   ATLANTIC BL /S   FERN PINE         Afrocarpus gracilior     34.00956539   -118.1580498
243   1481   ATLANTIC BL /S   Front   1481   ATLANTIC BL /S   FERN PINE         Afrocarpus gracilior      34.0102668   -118.1589089
243   1481   ATLANTIC BL /S   Front   1481   ATLANTIC BL /S   FERN PINE         Afrocarpus gracilior     34.01019106   -118.1588743
243   1481   ATLANTIC BL /S   Front   1481   ATLANTIC BL /S   FERN PINE         Afrocarpus gracilior     34.01008524   -118.1588318
243   1481   ATLANTIC BL /S   Front   1481   ATLANTIC BL /S   FERN PINE         Afrocarpus gracilior     34.00980499   -118.1586622
243   1481   ATLANTIC BL /S   Front   1481   ATLANTIC BL /S   FERN PINE         Afrocarpus gracilior     34.00968359   -118.1586418
243   1481   ATLANTIC BL /S   Front   1481   ATLANTIC BL /S   FERN PINE         Afrocarpus gracilior     34.00956433    -118.158611
243   2100   ATLANTIC BL /S   Front   2100   ATLANTIC BL /S   QUEEN PALM        Syagrus romanzoffianum   34.00788931   -118.1603203
243   2101   ATLANTIC BL /S   Front   2101   ATLANTIC BL /S   QUEEN PALM        Syagrus romanzoffianum   34.00797131   -118.1606315
243   2101   ATLANTIC BL /S   Front   2101   ATLANTIC BL /S   QUEEN PALM        Syagrus romanzoffianum   34.00791279    -118.160727
243   2114   ATLANTIC BL /S   Front   2114   ATLANTIC BL /S   QUEEN PALM        Syagrus romanzoffianum   34.00765952   -118.1606755
243   2119   ATLANTIC BL /S   Front   2119   ATLANTIC BL /S   QUEEN PALM        Syagrus romanzoffianum   34.00778114   -118.1609061
243   2128   ATLANTIC BL /S   Front   2128   ATLANTIC BL /S   QUEEN PALM        Syagrus romanzoffianum   34.00736729   -118.1610941
243   2131   ATLANTIC BL /S   Front   2131   ATLANTIC BL /S   QUEEN PALM        Syagrus romanzoffianum   34.00755685   -118.1612513
243   2131   ATLANTIC BL /S   Front   2131   ATLANTIC BL /S   QUEEN PALM        Syagrus romanzoffianum    34.0074596   -118.1613884
243   2146   ATLANTIC BL /S   Front   2146   ATLANTIC BL /S   QUEEN PALM        Syagrus romanzoffianum    34.0072689   -118.1612404
243   2146   ATLANTIC BL /S   Front   2146   ATLANTIC BL /S   QUEEN PALM        Syagrus romanzoffianum    34.0071843   -118.1613898
243   2155   ATLANTIC BL /S   Front   2155   ATLANTIC BL /S   QUEEN PALM        Syagrus romanzoffianum   34.00690698   -118.1622239
243   2156   ATLANTIC BL /S   Front   2156   ATLANTIC BL /S   QUEEN PALM        Syagrus romanzoffianum   34.00682986   -118.1619156
243   2160   ATLANTIC BL /S   Front   2160   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00669447   -118.1621081
243   2172   ATLANTIC BL /S   Front   2172   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00658646   -118.1622606
243   2177   ATLANTIC BL /S   Front   2177   ATLANTIC BL /S   VACANT SITE          Vacant site                 34.00664456    -118.162615
243   2177   ATLANTIC BL /S   Side    5110   FAIR ST          CANARY ISLAND PINE   Pinus canariensis           34.00694767   -118.1626472
243   2177   ATLANTIC BL /S   Side    5110   FAIR ST          CANARY ISLAND PINE   Pinus canariensis             34.006853   -118.1625679
243   2178   ATLANTIC BL /S   Front   2178   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00646729   -118.1624344
243   2181   ATLANTIC BL /S   Front   2181   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00652743   -118.1627501
243   2188   ATLANTIC BL /S   Front   2188   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00635691   -118.1626003
243   2192   ATLANTIC BL /S   Front   2192   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00622562   -118.1627951
243   2195   ATLANTIC BL /S   Front   2195   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00644286   -118.1628926
243   2202   ATLANTIC BL /S   Front   2202   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00602832   -118.1630969
243   2203   ATLANTIC BL /S   Front   2203   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00623184   -118.1632371
243   2205   ATLANTIC BL /S   Front   2205   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00612594   -118.1633947
243   2217   ATLANTIC BL /S   Front   2217   ATLANTIC BL /S   VACANT SITE          Vacant site                 34.00598425   -118.1635906
243   2250   ATLANTIC BL /S   Front   2250   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00546508   -118.1639275
243   2250   ATLANTIC BL /S   Front   2250   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00537163   -118.1640541
243   2250   ATLANTIC BL /S   Front   2250   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum       34.0051339   -118.1644095
243   2250   ATLANTIC BL /S   Front   2250   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum       34.0050062   -118.1646035
243   2250   ATLANTIC BL /S   Front   2250   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00494308   -118.1646931
244   2250   ATLANTIC BL /S   Side    5201   JARDINE ST       VACANT SITE          Vacant site                 34.00468622   -118.1646944
243   2313   ATLANTIC BL /S   Front   2313   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00487318   -118.1652413
243   2313   ATLANTIC BL /S   Front   2313   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00477181   -118.1653886
243   2313   ATLANTIC BL /S   Front   2313   ATLANTIC BL /S   VACANT SITE          Vacant site                 34.00466911   -118.1655493
243   2313   ATLANTIC BL /S   Side    5110   JARDINE ST       VACANT SITE          Vacant site                 34.00513676   -118.1652986
243   2313   ATLANTIC BL /S   Side    5110   JARDINE ST       VACANT SITE          Vacant site                 34.00508294   -118.1652506
243   2313   ATLANTIC BL /S   Side    5110   JARDINE ST       VACANT SITE          Vacant site                 34.00500805   -118.1651877
243   2320   ATLANTIC BL /S   Front   2320   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00457695   -118.1652335
243   2324   ATLANTIC BL /S   Front   2324   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00445803   -118.1654244
243   2324   ATLANTIC BL /S   Front   2324   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum       34.0043597   -118.1655613
243   2330   ATLANTIC BL /S   Front   2330   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00425027    -118.165729
243   2333   ATLANTIC BL /S   Side    5110   KINSIE ST        BRISBANE BOX         Lophostemon confertus       34.00466212   -118.1659624
243   2345   ATLANTIC BL /S   Front   2345   ATLANTIC BL /S   QUEEN PALM           Syagrus romanzoffianum      34.00433316   -118.1660404
243   2345   ATLANTIC BL /S   Side    5111   JILLSON ST       CARROTWOOD           Cupaniopsis anacardioides   34.00426428   -118.1665453
243   2345   ATLANTIC BL /S   Side    5111   JILLSON ST       VACANT SITE          Vacant site                 34.00418716   -118.1664445
243   2363   ATLANTIC BL /S      Front   2363   ATLANTIC BL /S         QUEEN PALM              Syagrus romanzoffianum      34.00383095    -118.166806
243   2363   ATLANTIC BL /S      Side    5110   JILLSON ST             HONG KONG ORCHID TREE   Bauhinia blakeana           34.00421619   -118.1666306
243   2440   ATLANTIC BL /S      Front   2440   ATLANTIC BL /S         QUEEN PALM              Syagrus romanzoffianum      34.00280259   -118.1678814
243   2440   ATLANTIC BL /S      Front   2440   ATLANTIC BL /S         QUEEN PALM              Syagrus romanzoffianum      34.00273229   -118.1679934
243   2455   ATLANTIC BL /S      Front   2455   ATLANTIC BL /S         QUEEN PALM              Syagrus romanzoffianum      34.00269027   -118.1684955
243   2501   ATLANTIC BL /S      Front   2501   ATLANTIC BL /S         VACANT SITE             Vacant site                 34.00248093   -118.1688047
243   2501   ATLANTIC BL /S      Front   2501   ATLANTIC BL /S         VACANT SITE             Vacant site                 34.00238431   -118.1689349
243   2501   ATLANTIC BL /S      Front   2501   ATLANTIC BL /S         VACANT SITE             Vacant site                 34.00231547   -118.1690563
243      2   ATLANTIC BRANCH LIBRARY
                                 Front      2   ATLANTIC BRANCH LIBRARYWINDMILL PALM           Trachycarpus fortunei       34.00509726   -118.1650635
243   2245   AYERS AV            Front   2245   AYERS AV               VACANT SITE             Vacant site                 34.00734742    -118.175409
243   2249   AYERS AV            Front   2249   AYERS AV               VACANT SITE             Vacant site                 34.00718107   -118.1754808
243   2303   AYERS AV            Front   2303   AYERS AV               VACANT SITE             Vacant site                 34.00700459   -118.1755911
243   2306   AYERS AV            Front   2306   AYERS AV               VACANT SITE             Vacant site                 34.00682896   -118.1754581
243   2307   AYERS AV            Front   2307   AYERS AV               CHINESE FLAME TREE      Koelreuteria bipinnata      34.00688848   -118.1756273
243   2311   AYERS AV            Front   2311   AYERS AV               LEMON BOTTLEBRUSH       Melaleuca citrina           34.00680547   -118.1756696
243   2313   AYERS AV            Front   2313   AYERS AV               VACANT SITE             Vacant site                 34.00669095   -118.1756941
243   2314   AYERS AV            Front   2314   AYERS AV               CHINESE FLAME TREE      Koelreuteria bipinnata      34.00670149   -118.1755262
243   2318   AYERS AV            Front   2318   AYERS AV               CHINESE FLAME TREE      Koelreuteria bipinnata      34.00660539   -118.1756107
243   2324   AYERS AV            Front   2324   AYERS AV               VACANT SITE             Vacant site                 34.00645206   -118.1756787
243   2327   AYERS AV            Front   2327   AYERS AV               HOLLY OAK               Quercus ilex                34.00639185     -118.17587
243   2328   AYERS AV            Front   2328   AYERS AV               SOUTHERN MAGNOLIA       Magnolia grandiflora        34.00629358   -118.1757365
243   2330   AYERS AV            Front   2330   AYERS AV               HOLLY OAK               Quercus ilex                34.00622624    -118.175792
243   2441   AYERS AV            Side    4501   SHEILA ST              QUEEN PALM              Syagrus romanzoffianum        34.004682   -118.1769728
